iter	col	row	from_Data	sp_lab	site	CrownDisplacement	Pmass	Nmass	LMA	wsg	Rdark	Vcmax	Jmax	leaflifespan	lambda_young	lambda_mature	lambda_old	dbhmature	dbhmax	hmax	ah	Ct	LAImax	fraction_filled	mult_height	mult_CR	mult_CD	mult_P	mult_N	mult_LMA	mult_dbhmax	dev_wsg	age	dbh	sapwood_area	height	CD	CR	GPP	NPP	Rday	Rnight	Rstem	LAmax	LA	youngLA	matureLA	oldLA	LAI	litter	carbon_storage	carbon_biometry	multiplier_seed	hurt	NPPneg	dbh_previous	AGB	s_name
2400	101	0	0	164	101	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.197	1	0.41684	0.2633	0.18119	0.36237	50.21	0.3031	32.097	4.3994	0.85	1	1	1	1	1	1	1	0	105.92	0.32805	0.02276	26.097	5.2195	4.1696	10193	4380.9	662.56	1371	589.73	184.02	134.95	18.734	45.245	70.968	2.9336	1864.2	0.058501	729.53	1	0	0	0.3267	840.26	Xylopia_nitida
2400	102	0	0	164	102	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	12.295	1	0.24401	0.13896	0.18119	0.36237	50.21	0.3031	31.7	4.3994	0.85	1	1	1	1	1	1	1	-0	17	0.079448	0.0033052	10.428	2.0855	1.7065	670.81	200.95	68.299	153.3	34.22	15.195	15.195	0.99562	4.954	9.2454	2.1256	128.74	109.81	27.495	1	0	0	0.078879	19.692	Xylopia_nitida
2400	107	0	0	164	107	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.5682	1	0.31354	0.18592	0.18119	0.36237	50.21	0.3031	31.868	4.3994	0.85	1	1	1	1	1	1	1	-0	22.5	0.072138	0.0019413	9.6527	1.9305	1.6058	458.81	163.67	42.149	89.244	18.605	13.461	8.7972	0.91942	2.9324	4.9454	1.442	91.866	0	16.111	1	0	0	0.071633	15.028	Xylopia_nitida
2400	108	0	0	164	108	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.0647	1	0.42465	0.26956	0.18119	0.36237	50.21	0.3031	32.204	4.3994	0.85	1	1	1	1	1	1	1	-0	22.5	0.11075	0.0038926	13.436	2.6872	2.1036	1398.6	626.34	92.131	191.85	51.928	45.019	18.889	2.6715	6.3272	9.8898	1.5869	266.01	0.074631	105.06	1	0	0	0.10974	49.302	Xylopia_nitida
2400	109	0	0	164	109	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.8666	1	0.4369	0.27951	0.18119	0.36237	50.21	0.3031	32.052	4.3994	0.85	1	1	1	1	1	1	1	0	9.3333	0.015295	0.00016171	2.412	0.48239	0.60438	25.101	10.11	2.1644	4.5533	0.38726	1.9056	0.44884	0.065366	0.14961	0.23386	0.44884	6.5312	3.2569e-07	0.571	1	0	0	0.014875	0.16881	Xylopia_nitida
2400	110	0	0	164	110	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.1806	1	0.36672	0.22453	0.18119	0.36237	50.21	0.3031	31.714	4.3994	0.85	1	1	1	1	1	1	1	0	22	0.11868	0.0056473	14.128	2.8256	2.1974	1797	740.77	131.9	281.4	79.216	43.13	27.736	3.3906	9.2487	15.097	2.2792	338.66	0.074545	113.68	1	0	0	0.11761	59.535	Xylopia_nitida
2400	111	0	0	164	111	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.099	1	0.49188	0.32616	0.18119	0.36237	50.21	0.3031	31.689	4.3994	0.85	1	1	1	1	1	1	1	0	22.333	0.056602	0.00081056	7.9009	1.5802	1.3783	77.828	26.398	6.459	13.926	6.3584	9.5029	1.3724	0.21374	0.45799	0.70065	0.27626	22.863	0	0	1	0	0	0.056548	7.5731	Xylopia_nitida
2400	112	0	0	164	112	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.553	1	0.45781	0.29685	0.18119	0.36237	50.21	0.3031	31.741	4.3994	0.85	1	1	1	1	1	1	1	-0	22	0.072578	0.0011923	9.7002	1.94	1.612	375.62	166.57	25.429	54.859	11.483	16.513	5.4077	0.82523	1.8026	2.7799	0.87742	82.454	0.075829	21.783	1	0	0	0.072075	15.287	Xylopia_nitida
2400	120	0	0	164	120	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.6939	1	0.38992	0.24218	0.18119	0.36237	50.21	0.3031	31.857	4.3994	0.85	1	1	1	1	1	1	1	0	201	0.36959	0.011462	27.587	5.5173	4.4948	4596	1802.6	329.06	704.25	313.95	154.38	69.421	9.0228	23.14	37.257	1.2983	901.54	0.00011167	221.09	1	0	0	0.36917	1127.4	Xylopia_nitida
2400	121	0	0	164	121	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	12.153	1	0.24685	0.1408	0.18119	0.36237	50.21	0.3031	31.719	4.3994	0.85	1	1	1	1	1	1	1	-0	113.92	0.20283	0.0084407	20.129	4.0259	3.0799	2225.1	670.07	212.24	464.31	168.69	60.98	45.769	3.766	15.256	26.747	1.8455	376.29	719.07	62.695	1	0	0	0.20242	247.75	Xylopia_nitida
