iter	species	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
144	Lacunaria_jenmanii	19885.9	0	0	0	0	0	0	0	0	0	0	0
144	Laetia_procera	18642.4	0	0	0	0	0	0	0	0	0	0	0
144	Lecythis_persistens	20580.8	0	0	0	0	0	0	0	0	0	0	0
144	Lecythis_poiteaui	21836.5	0	0	0	0	0	0	0	0	0	0	0
144	Lecythis_zabucajo	21865.8	0	0	0	0	0	0	0	0	0	0	0
144	Licania_alba	21952.5	0	0	0	0	0	0	0	0	0	0	0
144	Licania_canescens	22454.4	0	0	0	0	0	0	0	0	0	0	0
144	Licania_heteromorpha	22529.9	0	0	0	0	0	0	0	0	0	0	0
144	Licania_latistipula	22551.4	0	0	0	0	0	0	0	0	0	0	0
144	Licania_majuscula	22328.5	0	0	0	0	0	0	0	0	0	0	0
144	Licania_membranacea	22603.8	0	0	0	0	0	0	0	0	0	0	0
144	Licania_micrantha	23098.6	0	0	0	0	0	0	0	0	0	0	0
144	Licania_minutiflora	23427.4	0	0	0	0	0	0	0	0	0	0	0
144	Licania_ovalifolia	20780.6	0	0	0	0	0	0	0	0	0	0	0
144	Manilkara_bidentata	22303	0	0	0	0	0	0	0	0	0	0	0
144	Manilkara_huberi	19469.3	0	0	0	0	0	0	0	0	0	0	0
144	Melicoccus_pedicellaris	23989.3	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_cayennensis	22251	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_egensis	23050.1	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_guyanensis	22819.7	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_longipedicellata	25738.1	0	0	0.00373168	0	1.34881	9.74604e-05	3.2675e-05	1.28858e-05	2.82588e-05	3.09994e-06	3.7499e-05
144	Micropholis_melinoniana	23111.2	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_obscura	22351.7	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_porphyrocarpa	23626.1	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_sanctae-rosae	24252.3	0	0	0	0	0	0	0	0	0	0	0
144	Micropholis_venulosa	24629.4	0	0	0	0	0	0	0	0	0	0	0
144	Minquartia_guianensis	23752.2	0	0	0	0	0	0	0	0	0	0	0
144	Mouriri_crassifolia	22742.1	0	0	0	0	0	0	0	0	0	0	0
144	Naucleopsis_guianensis	23768.6	0	0	0	0	0	0	0	0	0	0	0
144	Ocotea_argyrophylla	21334.6	0	0	0	0	0	0	0	0	0	0	0
144	Oxandra_asbeckii	24463	0	0	0	0	0	0	0	0	0	0	0
144	Parinari_campestris	21415.8	0	0	0	0	0	0	0	0	0	0	0
144	Parinari_montana	21419.5	0	0	0	0	0	0	0	0	0	0	0
144	Pogonophora_schomburgkiana	24828	0	0	0	0	0	0	0	0	0	0	0
144	Poraqueiba_guianensis	24249	0	0	0	0	0	0	0	0	0	0	0
144	Pourouma_minor	24258.7	0	0	0	0	0	0	0	0	0	0	0
144	Pourouma_villosa	22722.9	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_ambelaniifolia	23223.8	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_bangii	23224.6	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_benai	25398.7	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_bilocularis	23757.9	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_cladantha	24037	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_cuspidata	24041.9	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_decorticans	23824.2	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_eugeniifolia	23624.5	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_filipes	23349.8	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_fimbriata	25104.2	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_flavilatex	24437.1	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_guianensis	23151.2	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_hispida	24793.4	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_jariensis	23435.8	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_laevigata	23967.8	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_melanopoda	20596.8	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_reticulata	22953.6	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_retinervis	23206.2	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_singularis	23999.8	0	0	0	0	0	0	0	0	0	0	0
144	Pouteria_torta	23505.1	0	0	0	0	0	0	0	0	0	0	0
144	Pradosia_cochlearia	23255.7	0	0	0	0	0	0	0	0	0	0	0
144	Pradosia_ptychandra	24072	0	0	0	0	0	0	0	0	0	0	0
144	Protium_apiculatum	23832.5	0	0	0	0	0	0	0	0	0	0	0
144	Protium_cuneatum	24341.8	0	0	0	0	0	0	0	0	0	0	0
144	Protium_decandrum	24129.3	0	0	0	0	0	0	0	0	0	0	0
144	Protium_gallicum	25388.2	0	0	0	0	0	0	0	0	0	0	0
144	Protium_guianense	25859	0	0	0	0	0	0	0	0	0	0	0
144	Protium_morii	23650.7	0	0	0	0	0	0	0	0	0	0	0
144	Protium_opacum	24498.2	0	0	0	0	0	0	0	0	0	0	0
144	Protium_sagotianum	24271.5	0	0	0	0	0	0	0	0	0	0	0
144	Protium_subserratum	26620.3	0	0	0	0	0	0	0	0	0	0	0
144	Protium_tenuifolium	23244.6	0	0	0	0	0	0	0	0	0	0	0
144	Protium_trifoliolatum	25527.8	0	0	0	0	0	0	0	0	0	0	0
144	Pseudopiptadenia_psilostachya	20869.3	0	0	0	0	0	0	0	0	0	0	0
144	Pseudoxandra_cuspidata	25545.6	0	0	0	0	0	0	0	0	0	0	0
144	Qualea_rosea	24343.4	0	0	0	0	0	0	0	0	0	0	0
144	Quararibea_duckei	25212.3	0	0	0	0	0	0	0	0	0	0	0
144	Rhodostemonodaphne_grandis	21370.7	0	0	0	0	0	0	0	0	0	0	0
144	Sacoglottis_guianensis	23312.2	0	0	0	0	0	0	0	0	0	0	0
144	Schefflera_decaphylla	22865.8	0	0	0	0	0	0	0	0	0	0	0
144	Sextonia_rubra	23827.8	0	0	0	0	0	0	0	0	0	0	0
144	Simaba_polyphylla	23831.8	0	0	0	0	0	0	0	0	0	0	0
144	Siparuna_pachyantha	14752.3	0	0	0	0	0	0	0	0	0	0	0
144	Sloanea_brevipes	24927.4	0	0	0	0	0	0	0	0	0	0	0
144	Sterculia_pruriens	23357.1	0	0	0	0	0	0	0	0	0	0	0
144	Sterculia_speciosa	22133.9	0	0	0	0	0	0	0	0	0	0	0
144	Symphonia_globulifera	24169.4	0	0	0	0	0	0	0	0	0	0	0
144	Symplocos_martinicensis	25763.2	0	0	0.00231989	0	0.74609	6.69339e-05	2.43887e-05	7.51195e-06	1.62182e-05	1.94927e-06	1.9203e-05
144	Tachigali_bracteolata	24973	0	0	0	0	0	0	0	0	0	0	0
144	Tachigali_paraensis	23382.4	0	0	0	0	0	0	0	0	0	0	0
144	Talisia_simaboides	23388.2	0	0	0	0	0	0	0	0	0	0	0
144	Tapirira_guianensis	23897.9	0	0	0	0	0	0	0	0	0	0	0
144	Tetragastris_altissima	24990.6	0	0	0	0	0	0	0	0	0	0	0
144	Tetragastris_panamensis	24189.8	0	0	0	0	0	0	0	0	0	0	0
144	Theobroma_subincanum	25004.5	0	0	0	0	0	0	0	0	0	0	0
144	Thyrsodium_guianense	24201.3	0	0	0	0	0	0	0	0	0	0	0
144	Thyrsodium_puberulum	25014.7	0	0	0	0	0	0	0	0	0	0	0
144	Trichilia_cipo	24214.4	0	0	0	0	0	0	0	0	0	0	0
144	Trymatococcus_oligandrus	25339.7	0	0	0	0	0	0	0	0	0	0	0
144	Unonopsis_rufescens	24855.5	0	0	0.00244884	0	0.925803	5.93164e-05	1.76696e-05	8.31515e-06	1.82278e-05	2.13478e-06	2.71552e-05
144	Virola_kwatae	24279.8	0	0	0.00109376	0	0.247985	1.38403e-05	1.16868e-06	3.48204e-06	7.77098e-06	8.54413e-07	1.46961e-05
144	Virola_michelii	24245.3	0	0	0	0	0	0	0	0	0	0	0
144	Virola_multicostata	23994.6	0	0	0.000742935	0	0.185207	6.47573e-06	5.01353e-07	1.7014e-06	3.79531e-06	5.77315e-07	6.73022e-06
144	Vochysia_guianensis	23739.2	0	0	0.000767587	0	0.185692	7.47593e-06	5.34724e-07	1.79432e-06	3.99625e-06	5.39866e-07	7.82718e-06
144	Vouacapoua_americana	23129.6	0	0	0.00224031	0	0.982451	3.14213e-05	3.66629e-06	6.59811e-06	1.46234e-05	1.90653e-06	2.85617e-05
144	Xylopia_nitida	5907.36	617.92	0	14.8756	5.86493	63468.1	3.19785	1.29585	0.247458	0.525708	0.126049	0.565535
145	Abarema_jupunba	719.52	0	0	0	0	0	0	0	0	0	0	0
145	Amaioua_guianensis	1302.72	0	0	0	0	0	0	0	0	0	0	0
145	Anacardium_spruceanum	1429.44	0	0	0	0	0	0	0	0	0	0	0
145	Astronium_lecointei	1557.6	0	0	0	0	0	0	0	0	0	0	0
145	Bagassa_guianensis	1690.56	0	0	0	0	0	0	0	0	0	0	0
145	Bocoa_prouacensis	3131.36	0	0	0	0	0	0	0	0	0	0	0
145	Brosimum_guianense	4001.6	0	0	0	0	0	0	0	0	0	0	0
145	Brosimum_rubescens	4413.76	0	0	0	0	0	0	0	0	0	0	0
145	Buchenavia_guianensis	4013.28	0	0	0	0	0	0	0	0	0	0	0
145	Byrsonima_laevigata	4830.88	0	0	0	0	0	0	0	0	0	0	0
145	Capparis_maroniensis	4076.48	0	0	0	0	0	0	0	0	0	0	0
145	Carapa_procera	6405.44	0	0	0	0	0	0	0	0	0	0	0
145	Caryocar_glabrum	6836.16	0	0	0	0	0	0	0	0	0	0	0
145	Cecropia_obtusa	4114.08	0	0	0	0	0	0	0	0	0	0	0
145	Cheiloclinium_cognatum	8086.72	0	0	0	0	0	0	0	0	0	0	0
145	Chrysophyllum_argenteum	8139.04	0	0	0	0	0	0	0	0	0	0	0
145	Chrysophyllum_cuneifolium	8617.92	0	0	0	0	0	0	0	0	0	0	0
145	Chrysophyllum_eximium	8727.36	0	0	0	0	0	0	0	0	0	0	0
145	Chrysophyllum_prieurii	8332.48	0	0	0	0	0	0	0	0	0	0	0
145	Chrysophyllum_sanguinolentum	9281.44	0	0	0	0	0	0	0	0	0	0	0
145	Conceveiba_guianensis	10138.4	0	0	0	0	0	0	0	0	0	0	0
145	Cordia_sagotii	10183.7	0	0	0	0	0	0	0	0	0	0	0
145	Couepia_bracteosa	10742.1	0	0	0	0	0	0	0	0	0	0	0
145	Couepia_caryophylloides	11561.4	0	0	0	0	0	0	0	0	0	0	0
145	Couepia_guianensis	12025.9	0	0	0	0	0	0	0	0	0	0	0
145	Couma_guianensis	11843.2	0	0	0	0	0	0	0	0	0	0	0
145	Couratari_multiflora	11815.8	0	0	0	0	0	0	0	0	0	0	0
145	Cupania_scrobiculata	12131.2	0	0	0	0	0	0	0	0	0	0	0
145	Dacryodes_cuspidata	12685.6	0	0	0	0	0	0	0	0	0	0	0
145	Diospyros_carbonaria	12884	0	0	0	0	0	0	0	0	0	0	0
145	Diploon_cuspidatum	13222.1	0	0	0	0	0	0	0	0	0	0	0
145	Dipteryx_odorata	11881.6	0	0	0	0	0	0	0	0	0	0	0
145	Drypetes_fanshawei	14425.4	0	0	0	0	0	0	0	0	0	0	0
145	Drypetes_variabilis	13844.6	0	0	0	0	0	0	0	0	0	0	0
145	Duguetia_surinamensis	14581.8	0	0	0	0	0	0	0	0	0	0	0
145	Ecclinusa_lanceolata	14653	0	0	0	0	0	0	0	0	0	0	0
145	Ecclinusa_ramiflora	14903.2	0	0	0	0	0	0	0	0	0	0	0
145	Endlicheria_melinonii	15660.3	0	0	0	0	0	0	0	0	0	0	0
145	Eperua_falcata	16806.4	0	0	0	0	0	0	0	0	0	0	0
145	Eperua_grandiflora	15962.9	0	0	0	0	0	0	0	0	0	0	0
145	Erisma_floribundum	17283	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_chartaceifolia	17311.5	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_coriacea	16579.2	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_decolorans	17565.6	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_grandiflora	15670.4	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_micrantha	18876.6	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_pedicellata	19953.9	0	0	0	0	0	0	0	0	0	0	0
145	Eschweilera_sagotiana	18347	0	0	0	0	0	0	0	0	0	0	0
145	Glycydendron_amazonicum	20246.7	0	0	0	0	0	0	0	0	0	0	0
145	Goupia_glabra	20080.8	0	0	0	0	0	0	0	0	0	0	0
145	Helicostylis_pedunculata	19761.6	0	0	0	0	0	0	0	0	0	0	0
145	Hevea_guianensis	20462.2	0	0	0	0	0	0	0	0	0	0	0
145	Hirtella_bicornis	21698.9	0	0	0	0	0	0	0	0	0	0	0
145	Hirtella_glandulosa	20044	0	0	0	0	0	0	0	0	0	0	0
145	Hirtella_suffulta	21086.1	0	0	0	0	0	0	0	0	0	0	0
145	Inga_acrocephala	18875	0	0	0	0	0	0	0	0	0	0	0
145	Inga_longipedunculata	19293.8	0	0	0	0	0	0	0	0	0	0	0
145	Inga_pezizifera	19759.5	0	0	0	0	0	0	0	0	0	0	0
145	Iryanthera_sagotiana	21024	0	0	0	0	0	0	0	0	0	0	0
145	Jacaranda_copaia	20864.2	0	0	0	0	0	0	0	0	0	0	0
145	Lacmellea_aculeata	21171.8	0	0	0	0	0	0	0	0	0	0	0
145	Lacunaria_jenmanii	20043.7	0	0	0	0	0	0	0	0	0	0	0
145	Laetia_procera	18789.1	0	0	0	0	0	0	0	0	0	0	0
145	Lecythis_persistens	20745.3	0	0	0	0	0	0	0	0	0	0	0
145	Lecythis_poiteaui	22014.7	0	0	0	0	0	0	0	0	0	0	0
145	Lecythis_zabucajo	22044.2	0	0	0	0	0	0	0	0	0	0	0
145	Licania_alba	22130.4	0	0	0	0	0	0	0	0	0	0	0
145	Licania_canescens	22636.6	0	0	0	0	0	0	0	0	0	0	0
145	Licania_heteromorpha	22713	0	0	0	0	0	0	0	0	0	0	0
145	Licania_latistipula	22734.9	0	0	0	0	0	0	0	0	0	0	0
145	Licania_majuscula	22509.3	0	0	0	0	0	0	0	0	0	0	0
145	Licania_membranacea	22786.9	0	0	0	0	0	0	0	0	0	0	0
145	Licania_micrantha	23287.8	0	0	0	0	0	0	0	0	0	0	0
145	Licania_minutiflora	23621.9	0	0	0	0	0	0	0	0	0	0	0
145	Licania_ovalifolia	20944.3	0	0	0	0	0	0	0	0	0	0	0
145	Manilkara_bidentata	22480.2	0	0	0	0	0	0	0	0	0	0	0
145	Manilkara_huberi	19623	0	0	0	0	0	0	0	0	0	0	0
145	Melicoccus_pedicellaris	24191.7	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_cayennensis	22425.6	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_egensis	23236.6	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_guyanensis	23001.6	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_longipedicellata	25958.6	0	0	0.00365009	0	1.33331	8.83853e-05	3.14303e-05	1.14027e-05	2.51778e-05	3.06479e-06	3.31745e-05
145	Micropholis_melinoniana	23298.1	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_obscura	22526.7	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_porphyrocarpa	23819.7	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_sanctae-rosae	24456.3	0	0	0	0	0	0	0	0	0	0	0
145	Micropholis_venulosa	24839	0	0	0	0	0	0	0	0	0	0	0
145	Minquartia_guianensis	23946.7	0	0	0	0	0	0	0	0	0	0	0
145	Mouriri_crassifolia	22922.9	0	0	0	0	0	0	0	0	0	0	0
145	Naucleopsis_guianensis	23963.4	0	0	0	0	0	0	0	0	0	0	0
145	Ocotea_argyrophylla	21503	0	0	0	0	0	0	0	0	0	0	0
145	Oxandra_asbeckii	24668.8	0	0	0	0	0	0	0	0	0	0	0
145	Parinari_campestris	21584.8	0	0	0	0	0	0	0	0	0	0	0
145	Parinari_montana	21588.6	0	0	0	0	0	0	0	0	0	0	0
145	Pogonophora_schomburgkiana	25039.2	0	0	0	0	0	0	0	0	0	0	0
145	Poraqueiba_guianensis	24450.7	0	0	0	0	0	0	0	0	0	0	0
145	Pourouma_minor	24460.5	0	0	0	0	0	0	0	0	0	0	0
145	Pourouma_villosa	22900.8	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_ambelaniifolia	23409.3	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_bangii	23410.1	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_benai	25617.4	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_bilocularis	23951	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_cladantha	24233.9	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_cuspidata	24238.9	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_decorticans	24017.8	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_eugeniifolia	23815.5	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_filipes	23536.3	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_fimbriata	25318.2	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_flavilatex	24640.8	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_guianensis	23335.5	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_hispida	25002.9	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_jariensis	23623	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_laevigata	24162.9	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_melanopoda	20760.5	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_reticulata	23133.4	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_retinervis	23390.9	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_singularis	24195	0	0	0	0	0	0	0	0	0	0	0
145	Pouteria_torta	23693	0	0	0	0	0	0	0	0	0	0	0
145	Pradosia_cochlearia	23440.8	0	0	0	0	0	0	0	0	0	0	0
145	Pradosia_ptychandra	24268	0	0	0	0	0	0	0	0	0	0	0
145	Protium_apiculatum	24025.3	0	0	0	0	0	0	0	0	0	0	0
145	Protium_cuneatum	24541.6	0	0	0	0	0	0	0	0	0	0	0
145	Protium_decandrum	24325.4	0	0	0	0	0	0	0	0	0	0	0
145	Protium_gallicum	25605.1	0	0	0	0	0	0	0	0	0	0	0
145	Protium_guianense	26082.6	0	0	0	0	0	0	0	0	0	0	0
145	Protium_morii	23839.8	0	0	0	0	0	0	0	0	0	0	0
145	Protium_opacum	24700	0	0	0	0	0	0	0	0	0	0	0
145	Protium_sagotianum	24469.8	0	0	0	0	0	0	0	0	0	0	0
145	Protium_subserratum	26855	0	0	0	0	0	0	0	0	0	0	0
145	Protium_tenuifolium	23427.4	0	0	0	0	0	0	0	0	0	0	0
145	Protium_trifoliolatum	25746.2	0	0	0	0	0	0	0	0	0	0	0
145	Pseudopiptadenia_psilostachya	21035.5	0	0	0	0	0	0	0	0	0	0	0
145	Pseudoxandra_cuspidata	25764.2	0	0	0	0	0	0	0	0	0	0	0
145	Qualea_rosea	24542.2	0	0	0	0	0	0	0	0	0	0	0
145	Quararibea_duckei	25425.6	0	0	0	0	0	0	0	0	0	0	0
145	Rhodostemonodaphne_grandis	21541.3	0	0	0	0	0	0	0	0	0	0	0
145	Sacoglottis_guianensis	23495.5	0	0	0	0	0	0	0	0	0	0	0
145	Schefflera_decaphylla	23045.3	0	0	0	0	0	0	0	0	0	0	0
145	Sextonia_rubra	24018.9	0	0	0	0	0	0	0	0	0	0	0
145	Simaba_polyphylla	24022.9	0	0	0	0	0	0	0	0	0	0	0
145	Siparuna_pachyantha	14799	0	0	0	0	0	0	0	0	0	0	0
145	Sloanea_brevipes	25135.8	0	0	0	0	0	0	0	0	0	0	0
145	Sterculia_pruriens	23541.3	0	0	0	0	0	0	0	0	0	0	0
145	Sterculia_speciosa	22309.9	0	0	0	0	0	0	0	0	0	0	0
145	Symphonia_globulifera	24365.6	0	0	0	0	0	0	0	0	0	0	0
145	Symplocos_martinicensis	25981.9	0	0	0.00230777	0	0.749777	6.05807e-05	2.31322e-05	6.81119e-06	1.47994e-05	1.96019e-06	1.71056e-05
145	Tachigali_bracteolata	25181.8	0	0	0	0	0	0	0	0	0	0	0
145	Tachigali_paraensis	23566.6	0	0	0	0	0	0	0	0	0	0	0
145	Talisia_simaboides	23572.5	0	0	0	0	0	0	0	0	0	0	0
145	Tapirira_guianensis	24089.6	0	0	0	0	0	0	0	0	0	0	0
145	Tetragastris_altissima	25199.5	0	0	0	0	0	0	0	0	0	0	0
145	Tetragastris_panamensis	24386.1	0	0	0	0	0	0	0	0	0	0	0
145	Theobroma_subincanum	25213.8	0	0	0	0	0	0	0	0	0	0	0
145	Thyrsodium_guianense	24397.9	0	0	0	0	0	0	0	0	0	0	0
145	Thyrsodium_puberulum	25224	0	0	0	0	0	0	0	0	0	0	0
145	Trichilia_cipo	24411	0	0	0	0	0	0	0	0	0	0	0
145	Trymatococcus_oligandrus	25554.2	0	0	0	0	0	0	0	0	0	0	0
145	Unonopsis_rufescens	25057.3	0	0	0.00240632	0	0.916433	5.07783e-05	1.63028e-05	7.02411e-06	1.54844e-05	2.11335e-06	2.32331e-05
145	Virola_kwatae	24475	0	0	0.0010656	0	0.241626	8.52048e-06	5.36274e-07	2.6873e-06	6.06356e-06	8.32879e-07	1.21233e-05
145	Virola_michelii	24441.9	0	0	0	0	0	0	0	0	0	0	0
145	Virola_multicostata	24187.4	0	0	0.000758691	0	0.189137	4.85927e-06	2.81597e-07	1.39867e-06	3.15275e-06	5.89768e-07	5.87021e-06
145	Vochysia_guianensis	23927	0	0	0.000739446	0	0.178905	4.93537e-06	2.44827e-07	1.42008e-06	3.19675e-06	5.20229e-07	6.58854e-06
145	Vouacapoua_americana	23307	0	0	0.00218138	0	0.9568	1.69802e-05	1.4029e-06	4.85321e-06	1.08743e-05	1.85603e-06	2.22523e-05
145	Xylopia_nitida	5934.56	623.36	0	14.9084	5.94798	63773.7	3.03279	1.18818	0.243082	0.522412	0.126438	0.564954
146	Abarema_jupunba	724.16	0	0	0	0	0	0	0	0	0	0	0
146	Amaioua_guianensis	1310.56	0	0	0	0	0	0	0	0	0	0	0
146	Anacardium_spruceanum	1438.56	0	0	0	0	0	0	0	0	0	0	0
146	Astronium_lecointei	1568	0	0	0	0	0	0	0	0	0	0	0
146	Bagassa_guianensis	1702.4	0	0	0	0	0	0	0	0	0	0	0
146	Bocoa_prouacensis	3151.04	0	0	0	0	0	0	0	0	0	0	0
146	Brosimum_guianense	4026.56	0	0	0	0	0	0	0	0	0	0	0
146	Brosimum_rubescens	4441.76	0	0	0	0	0	0	0	0	0	0	0
146	Buchenavia_guianensis	4036.96	0	0	0	0	0	0	0	0	0	0	0
146	Byrsonima_laevigata	4862.88	0	0	0	0	0	0	0	0	0	0	0
146	Capparis_maroniensis	4101.44	0	0	0	0	0	0	0	0	0	0	0
146	Carapa_procera	6448.96	0	0	0	0	0	0	0	0	0	0	0
146	Caryocar_glabrum	6884.16	0	0	0	0	0	0	0	0	0	0	0
146	Cecropia_obtusa	4123.84	0	0	0	0	0	0	0	0	0	0	0
146	Cheiloclinium_cognatum	8145.92	0	0	0	0	0	0	0	0	0	0	0
146	Chrysophyllum_argenteum	8194.88	0	0	0	0	0	0	0	0	0	0	0
146	Chrysophyllum_cuneifolium	8679.04	0	0	0	0	0	0	0	0	0	0	0
146	Chrysophyllum_eximium	8784	0	0	0	0	0	0	0	0	0	0	0
146	Chrysophyllum_prieurii	8386.56	0	0	0	0	0	0	0	0	0	0	0
146	Chrysophyllum_sanguinolentum	9341.44	0	0	0	0	0	0	0	0	0	0	0
146	Conceveiba_guianensis	10208.3	0	0	0	0	0	0	0	0	0	0	0
146	Cordia_sagotii	10250.9	0	0	0	0	0	0	0	0	0	0	0
146	Couepia_bracteosa	10818.1	0	0	0	0	0	0	0	0	0	0	0
146	Couepia_caryophylloides	11642.6	0	0	0	0	0	0	0	0	0	0	0
146	Couepia_guianensis	12112.3	0	0	0	0	0	0	0	0	0	0	0
146	Couma_guianensis	11926.4	0	0	0	0	0	0	0	0	0	0	0
146	Couratari_multiflora	11897.3	0	0	0	0	0	0	0	0	0	0	0
146	Cupania_scrobiculata	12216.3	0	0	0	0	0	0	0	0	0	0	0
146	Dacryodes_cuspidata	12776.3	0	0	0	0	0	0	0	0	0	0	0
146	Diospyros_carbonaria	12976.8	0	0	0	0	0	0	0	0	0	0	0
146	Diploon_cuspidatum	13316.6	0	0	0	0	0	0	0	0	0	0	0
146	Dipteryx_odorata	11961.4	0	0	0	0	0	0	0	0	0	0	0
146	Drypetes_fanshawei	14531	0	0	0	0	0	0	0	0	0	0	0
146	Drypetes_variabilis	13938.1	0	0	0	0	0	0	0	0	0	0	0
146	Duguetia_surinamensis	14682.2	0	0	0	0	0	0	0	0	0	0	0
146	Ecclinusa_lanceolata	14753.9	0	0	0	0	0	0	0	0	0	0	0
146	Ecclinusa_ramiflora	15008.5	0	0	0	0	0	0	0	0	0	0	0
146	Endlicheria_melinonii	15775.2	0	0	0	0	0	0	0	0	0	0	0
146	Eperua_falcata	16928.3	0	0	0	0	0	0	0	0	0	0	0
146	Eperua_grandiflora	16071	0	0	0	0	0	0	0	0	0	0	0
146	Erisma_floribundum	17408.6	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_chartaceifolia	17437.1	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_coriacea	16691.7	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_decolorans	17684	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_grandiflora	15776.6	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_micrantha	19004.3	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_pedicellata	20097.3	0	0	0	0	0	0	0	0	0	0	0
146	Eschweilera_sagotiana	18469.3	0	0	0	0	0	0	0	0	0	0	0
146	Glycydendron_amazonicum	20392.5	0	0	0	0	0	0	0	0	0	0	0
146	Goupia_glabra	20225.4	0	0	0	0	0	0	0	0	0	0	0
146	Helicostylis_pedunculata	19901.6	0	0	0	0	0	0	0	0	0	0	0
146	Hevea_guianensis	20609.4	0	0	0	0	0	0	0	0	0	0	0
146	Hirtella_bicornis	21858.6	0	0	0	0	0	0	0	0	0	0	0
146	Hirtella_glandulosa	20186.7	0	0	0	0	0	0	0	0	0	0	0
146	Hirtella_suffulta	21239.7	0	0	0	0	0	0	0	0	0	0	0
146	Inga_acrocephala	19001.4	0	0	0	0	0	0	0	0	0	0	0
146	Inga_longipedunculata	19423.5	0	0	0	0	0	0	0	0	0	0	0
146	Inga_pezizifera	19895	0	0	0	0	0	0	0	0	0	0	0
146	Iryanthera_sagotiana	21176.6	0	0	0	0	0	0	0	0	0	0	0
146	Jacaranda_copaia	21015.7	0	0	0	0	0	0	0	0	0	0	0
146	Lacmellea_aculeata	21325.8	0	0	0	0	0	0	0	0	0	0	0
146	Lacunaria_jenmanii	20181	0	0	0	0	0	0	0	0	0	0	0
146	Laetia_procera	18916.8	0	0	0	0	0	0	0	0	0	0	0
146	Lecythis_persistens	20887.8	0	0	0	0	0	0	0	0	0	0	0
