iter	col	row	from_Data	sp_lab	site	CrownDisplacement	Pmass	Nmass	LMA	wsg	Rdark	Vcmax	Jmax	leaflifespan	lambda_young	lambda_mature	lambda_old	dbhmature	dbhmax	hmax	ah	Ct	LAImax	fraction_filled	mult_height	mult_CR	mult_CD	mult_P	mult_N	mult_LMA	mult_dbhmax	dev_wsg	age	dbh	sapwood_area	height	CD	CR	GPP	NPP	Rday	Rnight	Rstem	LAmax	LA	youngLA	matureLA	oldLA	LAI	litter	carbon_storage	carbon_biometry	multiplier_seed	hurt	NPPneg	dbh_previous	AGB	s_name
2400	114	0	0	164	114	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.9716	1	0.43032	0.27414	0.18119	0.36237	50.21	0.3031	31.787	4.3994	0.85	1	1	1	1	1	1	1	0	34.167	0.082038	0.0012101	10.695	2.139	1.7413	304.89	123.47	23.188	49.63	12.85	17.126	4.8922	0.70173	1.6307	2.5597	0.65005	70.116	0.07575	11.845	1	0	0	0.081765	21.536	Xylopia_nitida
2400	119	0	0	164	119	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	4.9874	1	0.60152	0.43012	0.18119	0.36237	50.21	0.3031	31.914	4.3994	0.85	1	1	1	1	1	1	1	0	12.417	0.015786	0.00016942	2.4855	0.49711	0.61653	21.508	10.839	1.1939	2.4039	0.4181	3.3056	0.23696	0.047513	0.078988	0.11046	0.23696	4.7474	8.4332e-07	1.6131	1	0	0	0.015319	0.1853	Xylopia_nitida
2400	125	0	0	164	125	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.8954	1	0.33725	0.20283	0.18119	0.36237	50.21	0.3031	31.554	4.3994	0.85	1	1	1	1	1	1	1	0	201	0.50723	0.050881	31.429	6.2859	5.4869	21858	8450.8	1599.6	3336.5	1587.7	332.45	328.2	36.86	110.33	181	4.1024	3662.2	4075.9	1381.6	1	0	0	0.50693	2419.3	Xylopia_nitida
2400	126	0	0	164	126	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.9357	1	0.43254	0.27595	0.18119	0.36237	50.21	0.3031	31.767	4.3994	0.85	1	1	1	1	1	1	1	0	30.25	0.078708	0.0011578	10.351	2.0701	1.6964	291.89	115.11	23.096	49.973	11.898	15.233	4.9261	0.71025	1.642	2.5738	0.69961	70.967	0.075691	8.2431	1	0	0	0.078458	19.184	Xylopia_nitida
2400	132	0	0	164	132	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.1044	1	0.37017	0.22712	0.18119	0.36237	50.21	0.3031	32.134	4.3994	0.85	1	1	1	1	1	1	1	0	60.666	0.13641	0.0069641	15.583	3.1167	2.3988	2245.7	909.29	166.97	356.43	107.75	47.383	35.066	4.3227	11.78	18.963	2.3257	429.6	0.0002546	130.66	1	0	0	0.13532	86.753	Xylopia_nitida
2400	133	0	0	164	133	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.9676	1	0.50272	0.33575	0.18119	0.36237	50.21	0.3031	31.966	4.3994	0.85	1	1	1	1	1	1	1	-0	2.9167	0.025697	0.00047612	3.9242	0.78484	0.83807	191.49	100.97	9.866	19.781	1.8551	4.7961	1.9232	0.34528	0.67664	0.90133	1.5941	29.536	0.076185	20.628	1	0	0	0.0235	0.77529	Xylopia_nitida
2400	136	0	0	164	136	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.5702	1	0.31347	0.18587	0.18119	0.36237	50.21	0.3031	31.935	4.3994	0.85	1	1	1	1	1	1	1	0	14.333	0.011047	9.499e-05	1.7657	0.35314	0.49238	3.2311	0.81862	0.38321	0.82472	0.16653	0.9556	0.081449	0.0073096	0.026945	0.047195	0.081449	0.87879	0	5.3071e-08	1	0	0	0.011016	0.06447	Xylopia_nitida
2400	139	0	0	164	139	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.1874	1	0.4174	0.26374	0.18119	0.36237	50.21	0.3031	31.796	4.3994	0.85	1	1	1	1	1	1	1	-0	177.92	0.47584	0.037889	30.672	6.1345	5.2705	17942	7560	1177.9	2429.8	1153.8	306.36	239.41	33.297	79.947	126.16	3.2352	3323.1	9.5289e-05	1205.2	1	0	0	0.47532	2077.8	Xylopia_nitida
2400	140	0	0	164	140	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.1667	1	0.48648	0.32143	0.18119	0.36237	50.21	0.3031	31.758	4.3994	0.85	1	1	1	1	1	1	1	-0	16.667	0.056129	0.00080314	7.8453	1.5691	1.371	228.74	99.909	16.144	34.939	6.2559	12.176	3.4441	0.5585	1.148	1.7376	0.70215	55.804	0.075948	10.041	1	0	0	0.055708	7.3948	Xylopia_nitida
2400	145	0	0	164	145	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.253	1	0.5711	0.39968	0.18119	0.36237	50.21	0.3031	31.327	4.3994	0.85	1	1	1	1	1	1	1	0	5.0833	0.025784	0.00032648	3.9364	0.78728	0.83984	77.348	39.059	4.3339	8.7569	1.276	4.0849	0.86293	0.16423	0.288	0.41071	0.70972	16.392	0.076164	6.6556	1	0	0	0.024925	0.78296	Xylopia_nitida
2400	149	0	0	164	149	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.6712	1	0.3102	0.18357	0.18119	0.36237	50.21	0.3031	31.545	4.3994	0.85	1	1	1	1	1	1	1	0	35.917	0.069438	0.0025521	9.3587	1.8717	1.5677	698.95	261.06	61.046	132.58	23.714	15.351	13.069	1.3513	4.3564	7.3614	2.1782	135.02	0.075943	27.884	1	0	0	0.06851	13.5	Xylopia_nitida
2400	2	1	0	164	152	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.3038	1	0.41075	0.25845	0.18119	0.36237	50.21	0.3031	31.683	4.3994	0.85	1	1	1	1	1	1	1	-0	41.083	0.065361	0.00094814	8.9067	1.7813	1.509	195.3	67.637	17.989	39.407	8.3845	10.504	3.8844	0.52321	1.295	2.0662	0.64739	53.373	0	3.7222e-07	1	0	0	0.065221	11.384	Xylopia_nitida
2400	11	1	0	164	161	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	4.788	1	0.62656	0.4562	0.18119	0.36237	50.21	0.3031	31.593	4.3994	0.85	1	1	1	1	1	1	1	0	5.0833	0.022761	0.00027898	3.5071	0.70141	0.77638	63.295	31.348	3.7478	7.6227	0.97143	3.2056	0.7514	0.15693	0.25047	0.344	0.7514	15.68	0.076175	4.1085	1	0	0	0.022006	0.54356	Xylopia_nitida
2400	12	1	0	164	162	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	12.332	1	0.24328	0.13848	0.18119	0.36237	50.21	0.3031	31.797	4.3994	0.85	1	1	1	1	1	1	1	-0	155.75	0.14346	0.0030654	16.13	3.226	2.4762	664.32	172.5	71.451	158.05	49.092	25.6	15.58	1.2636	5.1927	9.1242	0.95807	126.25	0	2.3881	1	0	0	0.14331	99.313	Xylopia_nitida
