iter	wsg	dbh	basal	dr
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.535209	0.0372952	0.00604228	0.00604228
1199	0.535209	0.0563859	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00513521	0.00604228	0.00604228
1199	0.535209	0.00632042	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.0302606	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.0383115	0.00604228	0.00604228
1199	0.535209	0.242997	0.00604228	0.00604228
1199	0.535209	0.0619965	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.46	0.005	0.00702	12.007
1199	0.535209	0.0760465	0.00604228	0.00604228
1199	0.535209	0.0198953	0.00604228	0.00604228
1199	0.535209	0.00649257	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.257478	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0373471	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0349395	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.00502079	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0657598	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0447996	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	12.004
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.00504522	0.00604228	0.00604228
1199	0.535209	0.048002	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00637562	0.00604228	0.00604228
1199	0.535209	0.0119464	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00566964	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	12.004
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0200207	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0139204	0.00604228	0.00604228
1199	0.535209	0.0132588	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0427376	0.00604228	0.00604228
1199	0.535209	0.0283734	0.00604228	0.00604228
1199	0.535209	0.00630937	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00569898	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0355832	0.00604228	0.00604228
1199	0.535209	0.0412054	0.00604228	0.00604228
1199	0.576523	0.005	0.0055052	0.0055052
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.535209	0.131372	0.00604228	0.00604228
1199	0.535209	0.0188822	0.00604228	0.00604228
1199	0.535209	0.00500421	0.00604228	0.00604228
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.535209	0.026142	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.293084	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0063188	0.00604228	0.00604228
1199	0.535209	0.00503215	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0665708	0.00604228	0.00604228
1199	0.535209	0.00634656	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00504508	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0617386	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00504068	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0629019	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0440682	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0412547	0.00604228	12.006
1199	0.535209	0.00509344	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	12.0055
1199	0.535209	0.00507699	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.107538	0.00604228	0.00604228
1199	0.535209	0.0406175	0.00604228	0.00604228
1199	0.535209	0.0188791	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.070375	0.00604228	0.00604228
1199	0.535209	0.0532377	0.00604228	0.00604228
1199	0.535209	0.0690295	0.00604228	0.00604228
1199	0.535209	0.0054415	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.0346827	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0414924	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.045108	0.00604228	0.00604228
1199	0.535209	0.0207336	0.00604228	0.00604228
1199	0.535209	0.0132911	0.00604228	0.00604228
1199	0.535209	0.0107184	0.00604228	0.00604228
1199	0.535209	0.0416837	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	12.004
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	12.006
1199	0.689479	0.005	0.00403677	12.004
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0172551	0.00604228	0.00604228
1199	0.535209	0.0129951	0.00604228	0.00604228
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.689479	0.00501965	0.00403677	0.00403677
1199	0.535209	0.029681	0.00604228	0.00604228
1199	0.535209	0.0313219	0.00604228	0.00604228
1199	0.535209	0.0496966	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.455451	0.00604228	0.00604228
1199	0.535209	0.0616043	0.00604228	0.00604228
1199	0.429067	0.00502127	0.00742213	0.00742213
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0903899	0.00604228	0.00604228
1199	0.535209	0.00641792	0.00604228	0.00604228
1199	0.46	0.005	0.00702	0.00702
1199	0.535209	0.0549575	0.00604228	0.00604228
1199	0.535209	0.230563	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0332772	0.00604228	0.00604228
1199	0.535209	0.00629566	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0532297	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.46	0.00500831	0.00702	0.00702
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0329678	0.00604228	0.00604228
1199	0.535209	0.0224935	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.0298709	0.00604228	0.00604228
1199	0.535209	0.00525845	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.41049	0.00604228	0.00604228
1199	0.535209	0.0665716	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.448677	0.00604228	0.00604228
1199	0.535209	0.0444042	0.00604228	0.00604228
1199	0.535209	0.468346	0.00604228	0.00604228
1199	0.535209	0.135348	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0050271	0.00604228	0.00604228
1199	0.535209	0.489493	0.00604228	0.00604228
1199	0.535209	0.0378726	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0125509	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0389491	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0050509	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.507167	0.00604228	0.00604228
1199	0.535209	0.0506694	0.00604228	0.00604228
1199	0.535209	0.102087	0.00604228	0.00604228
1199	0.535209	0.0240125	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.005	0.00604228	12.006
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0185408	0.00604228	0.00604228
1199	0.535209	0.0146623	0.00604228	0.00604228
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.573925	0.111413	0.00553897	0.00553897
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.03951	0.00604228	0.00604228
1199	0.46	0.00504848	0.00702	0.00702
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.535209	0.298212	0.00604228	0.00604228
1199	0.535209	0.0517909	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00937011	0.00604228	0.00604228
1199	0.535209	0.00995067	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0147304	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00501738	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.487542	0.00604228	0.00604228
1199	0.535209	0.0619743	0.00604228	0.00604228
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0487911	0.00604228	0.00604228
1199	0.535209	0.0731694	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00501818	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00506966	0.00604228	0.00604228
1199	0.535209	0.00508705	0.00604228	0.00604228
1199	0.535209	0.00810699	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.128162	0.00604228	0.00604228
1199	0.535209	0.0318163	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0899939	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00538703	0.00604228	0.00604228
1199	0.535209	0.00934828	0.00604228	0.00604228
1199	0.535209	0.00932717	0.00604228	0.00604228
1199	0.535209	0.498213	0.00604228	0.00604228
1199	0.535209	0.0906955	0.00604228	0.00604228
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.46	0.00501072	0.00702	0.00702
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.535209	0.0258777	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00502752	0.00604228	0.00604228
1199	0.535209	0.0525955	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.00583587	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0923182	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.429067	0.00501154	0.00742213	12.0074
1199	0.535209	0.0131557	0.00604228	0.00604228
1199	0.535209	0.00647316	0.00604228	0.00604228
1199	0.535209	0.00649787	0.00604228	0.00604228
1199	0.535209	0.00631817	0.00604228	0.00604228
1199	0.535209	0.302599	0.00604228	0.00604228
1199	0.576523	0.005	0.0055052	0.0055052
1199	0.535209	0.0050843	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0495019	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.00508427	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0495745	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0130162	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0239196	0.00604228	0.00604228
1199	0.535209	0.00640373	0.00604228	0.00604228
1199	0.535209	0.0824751	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0150546	0.00604228	0.00604228
1199	0.535209	0.0462052	0.00604228	0.00604228
1199	0.535209	0.0333957	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0187859	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00504074	0.00604228	0.00604228
1199	0.535209	0.0667619	0.00604228	0.00604228
1199	0.535209	0.00522818	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00517379	0.00604228	0.00604228
1199	0.535209	0.0354909	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.573925	0.005	0.00553897	12.0055
1199	0.535209	0.0439162	0.00604228	0.00604228
1199	0.535209	0.00507084	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0230069	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.576523	0.005	0.0055052	0.0055052
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.341111	0.00604228	0.00604228
1199	0.535209	0.0449721	0.00604228	0.00604228
1199	0.535209	0.012571	0.00604228	0.00604228
1199	0.535209	0.0130015	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00632932	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.00506614	0.00604228	0.00604228
1199	0.535209	0.0185125	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.025736	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.0811431	0.00604228	0.00604228
1199	0.535209	0.0241033	0.00604228	0.00604228
1199	0.535209	0.0272637	0.00604228	0.00604228
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0498538	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.0411544	0.00604228	0.00604228
1199	0.535209	0.0739608	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0417568	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.46	0.005	0.00702	0.00702
1199	0.535209	0.0516202	0.00604228	0.00604228
1199	0.535209	0.00629369	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0685134	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0400271	0.00604228	0.00604228
1199	0.535209	0.00501002	0.00604228	12.006
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.154668	0.00604228	0.00604228
1199	0.535209	0.00509563	0.00604228	0.00604228
1199	0.535209	0.0493967	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.132096	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.00908552	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00502941	0.00604228	0.00604228
1199	0.535209	0.101523	0.00604228	0.00604228
1199	0.535209	0.0353441	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.010197	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0926131	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.0197932	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	12.0064
1199	0.535209	0.0619297	0.00604228	0.00604228
1199	0.535209	0.0702203	0.00604228	0.00604228
1199	0.535209	0.00506894	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.482077	0.00604228	0.00604228
1199	0.535209	0.0523918	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0167176	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.13436	0.00604228	0.00604228
1199	0.535209	0.0191917	0.00604228	0.00604228
1199	0.535209	0.0140061	0.00604228	0.00604228
1199	0.535209	0.00643248	0.00604228	0.00604228
1199	0.535209	0.381239	0.00604228	0.00604228
1199	0.535209	0.0976469	0.00604228	0.00604228
1199	0.535209	0.0540111	0.00604228	0.00604228
1199	0.535209	0.0259684	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0465198	0.00604228	0.00604228
1199	0.535209	0.00633815	0.00604228	0.00604228
1199	0.535209	0.00564469	0.00604228	0.00604228
1199	0.535209	0.0129237	0.00604228	0.00604228
1199	0.535209	0.00613333	0.00604228	0.00604228
1199	0.535209	0.0114692	0.00604228	0.00604228
1199	0.535209	0.0383175	0.00604228	0.00604228
1199	0.535209	0.00508049	0.00604228	0.00604228
1199	0.535209	0.0178584	0.00604228	0.00604228
1199	0.535209	0.0128367	0.00604228	0.00604228
1199	0.535209	0.0226342	0.00604228	0.00604228
1199	0.535209	0.0055221	0.00604228	0.00604228
1199	0.535209	0.0795165	0.00604228	0.00604228
1199	0.535209	0.0700517	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	12.0064
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.005	0.00604228	12.006
1199	0.576523	0.005	0.0055052	0.0055052
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.30741	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0292553	0.00604228	0.00604228
1199	0.535209	0.0195002	0.00604228	0.00604228
1199	0.535209	0.0643231	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0451246	0.00604228	0.00604228
1199	0.535209	0.00507991	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0348911	0.00604228	12.006
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0189649	0.00604228	0.00604228
1199	0.576523	0.005	0.0055052	0.0055052
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.689479	0.005	0.00403677	12.004
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0343384	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.0594199	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0454247	0.00604228	0.00604228
1199	0.535209	0.0152806	0.00604228	0.00604228
1199	0.535209	0.0077245	0.00604228	0.00604228
1199	0.535209	0.0113885	0.00604228	0.00604228
1199	0.535209	0.0174567	0.00604228	0.00604228
1199	0.535209	0.0136553	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.535209	0.461476	0.00604228	0.00604228
1199	0.535209	0.00843299	0.00604228	0.00604228
1199	0.535209	0.271107	0.00604228	0.00604228
1199	0.535209	0.0223705	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.005	0.00604228	12.006
1199	0.535209	0.0294965	0.00604228	0.00604228
1199	0.535209	0.0381595	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.183433	0.00604228	0.00604228
1199	0.535209	0.0615215	0.00604228	0.00604228
1199	0.576523	0.005	0.0055052	0.0055052
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.487065	0.00604228	0.00604228
1199	0.535209	0.0334881	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0197122	0.00604228	0.00604228
1199	0.535209	0.0652576	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0525356	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.00502556	0.00604228	0.00604228
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.535209	0.0232842	0.00604228	0.00604228
1199	0.535209	0.00509285	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0146903	0.00604228	0.00604228
1199	0.535209	0.00629541	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0310749	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0106116	0.00604228	0.00604228
1199	0.388145	0.005	0.00795412	0.00795412
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0186752	0.00604228	0.00604228
1199	0.535209	0.0118439	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0050286	0.00604228	0.00604228
1199	0.535209	0.0499226	0.00604228	0.00604228
1199	0.535209	0.0500463	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0124478	0.00604228	0.00604228
1199	0.535209	0.00854788	0.00604228	0.00604228
1199	0.535209	0.00764005	0.00604228	0.00604228
1199	0.535209	0.317394	0.00604228	0.00604228
1199	0.535209	0.0653487	0.00604228	0.00604228
1199	0.535209	0.00502248	0.00604228	0.00604228
1199	0.535209	0.0243011	0.00604228	0.00604228
1199	0.535209	0.00552634	0.00604228	0.00604228
1199	0.535209	0.327194	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.0582853	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.46	0.005	0.00702	0.00702
1199	0.535209	0.005	0.00604228	0.00604228
1199	0.429067	0.005	0.00742213	0.00742213
1199	0.573925	0.005	0.00553897	0.00553897
1199	0.535209	0.0710182	0.00604228	0.00604228
1199	0.689479	0.005	0.00403677	0.00403677
1199	0.504933	0.005	0.00643587	0.00643587
1199	0.535209	0.0603907	0.00604228	0.00604228
